date,site,transect,quadrat,functional_group,percent_cover
08/01/05,Yawzi,1,3,All coral,38.2
08/01/05,Yawzi,1,4,All coral,19.7
08/01/05,Yawzi,1,5,All coral,26.1
08/01/05,Yawzi,1,6,All coral,13.1
08/01/05,Yawzi,1,7,All coral,50.9
08/01/05,Yawzi,1,8,All coral,23.5
08/01/05,Yawzi,1,9,All coral,55.5
08/01/05,Yawzi,1,10,All coral,13
08/01/05,Yawzi,2,1,All coral,7.6
08/01/05,Yawzi,2,2,All coral,8
08/01/05,Yawzi,2,3,All coral,2.7
08/01/05,Yawzi,2,4,All coral,2.8
08/01/05,Yawzi,2,5,All coral,6.9
08/01/05,Yawzi,2,6,All coral,2.3
08/01/05,Yawzi,2,7,All coral,6.9
08/01/05,Yawzi,2,8,All coral,4.1
08/01/05,Yawzi,2,9,All coral,1.7
08/01/05,Yawzi,2,10,All coral,7.8
08/01/05,Yawzi,3,1,All coral,12.2
08/01/05,Yawzi,3,2,All coral,16.3
08/01/05,Yawzi,3,3,All coral,18.1
08/01/05,Yawzi,3,4,All coral,0.6
08/01/05,Yawzi,3,5,All coral,0.6
08/01/05,Yawzi,3,6,All coral,0.6
08/01/05,Yawzi,3,7,All coral,1.1
08/01/05,Yawzi,3,8,All coral,0.6
08/01/05,Yawzi,3,9,All coral,0
08/01/05,Yawzi,3,10,All coral,8.2
08/01/06,Yawzi,1,1,All coral,40
08/01/06,Yawzi,1,2,All coral,22.1
08/01/06,Yawzi,1,3,All coral,14.8
08/01/06,Yawzi,1,4,All coral,17.7
08/01/06,Yawzi,1,5,All coral,22.8
08/01/06,Yawzi,1,6,All coral,7.4
08/01/06,Yawzi,1,7,All coral,8.8
08/01/06,Yawzi,1,8,All coral,13.5
08/01/06,Yawzi,1,9,All coral,31
08/01/06,Yawzi,1,10,All coral,12.8
08/01/06,Yawzi,2,1,All coral,4
08/01/06,Yawzi,2,2,All coral,5.1
08/01/06,Yawzi,2,3,All coral,2.1
08/01/06,Yawzi,2,4,All coral,1
08/01/06,Yawzi,2,5,All coral,2.6
08/01/06,Yawzi,2,6,All coral,0
08/01/06,Yawzi,2,7,All coral,3.1
08/01/06,Yawzi,2,8,All coral,1
08/01/06,Yawzi,2,9,All coral,0
08/01/06,Yawzi,2,10,All coral,6.3
08/01/06,Yawzi,3,1,All coral,2.5
08/01/06,Yawzi,3,2,All coral,25.8
08/01/06,Yawzi,3,3,All coral,15
08/01/06,Yawzi,3,4,All coral,0
08/01/06,Yawzi,3,5,All coral,1
08/01/06,Yawzi,3,6,All coral,0.5
08/01/06,Yawzi,3,7,All coral,2.6
08/01/06,Yawzi,3,8,All coral,0
08/01/06,Yawzi,3,9,All coral,0
08/01/06,Yawzi,3,10,All coral,3
08/01/07,Yawzi,1,1,All coral,36.8
08/01/07,Yawzi,1,2,All coral,10.6
08/01/07,Yawzi,1,3,All coral,13.1
08/01/07,Yawzi,1,4,All coral,15.5
08/01/07,Yawzi,1,5,All coral,20.3
08/01/07,Yawzi,1,6,All coral,2.2
08/01/07,Yawzi,1,7,All coral,7.2
08/01/07,Yawzi,1,8,All coral,11.2
08/01/07,Yawzi,1,9,All coral,35.5
08/01/07,Yawzi,1,10,All coral,9.1
08/01/07,Yawzi,2,1,All coral,5.1
08/01/07,Yawzi,2,2,All coral,1.5
08/01/07,Yawzi,2,3,All coral,1.1
08/01/07,Yawzi,2,4,All coral,2.1
08/01/07,Yawzi,2,5,All coral,5.2
08/01/07,Yawzi,2,6,All coral,0.5
08/01/07,Yawzi,2,7,All coral,1
08/01/07,Yawzi,2,8,All coral,1
08/01/07,Yawzi,2,9,All coral,1
08/01/07,Yawzi,2,10,All coral,0
08/01/07,Yawzi,3,1,All coral,11.2
08/01/07,Yawzi,3,2,All coral,1
08/01/07,Yawzi,3,3,All coral,1.5
08/01/07,Yawzi,3,4,All coral,0.5
08/01/07,Yawzi,3,5,All coral,1.5
08/01/07,Yawzi,3,6,All coral,0
08/01/07,Yawzi,3,7,All coral,0
08/01/07,Yawzi,3,8,All coral,1
08/01/07,Yawzi,3,9,All coral,3.6
08/01/07,Yawzi,3,10,All coral,0.5
08/01/08,Yawzi,1,1,All coral,32.4
08/01/08,Yawzi,1,2,All coral,12.5
08/01/08,Yawzi,1,3,All coral,24.7
08/01/08,Yawzi,1,4,All coral,15.1
08/01/08,Yawzi,1,5,All coral,20.9
08/01/08,Yawzi,1,6,All coral,6.3
08/01/08,Yawzi,1,7,All coral,11.1
08/01/08,Yawzi,1,8,All coral,17.2
08/01/08,Yawzi,1,9,All coral,18
08/01/08,Yawzi,1,10,All coral,11.4
08/01/08,Yawzi,2,1,All coral,4.4
08/01/08,Yawzi,2,2,All coral,2.3
08/01/08,Yawzi,2,3,All coral,3.5
08/01/08,Yawzi,2,4,All coral,2.2
08/01/08,Yawzi,2,5,All coral,8.1
08/01/08,Yawzi,2,6,All coral,1.7
08/01/08,Yawzi,2,7,All coral,2.8
08/01/08,Yawzi,2,8,All coral,0
08/01/08,Yawzi,2,9,All coral,1.1
08/01/08,Yawzi,2,10,All coral,6.1
08/01/08,Yawzi,3,1,All coral,3.2
08/01/08,Yawzi,3,2,All coral,18.2
08/01/08,Yawzi,3,3,All coral,17
08/01/08,Yawzi,3,4,All coral,1.1
08/01/08,Yawzi,3,5,All coral,0.6
08/01/08,Yawzi,3,6,All coral,1.7
08/01/08,Yawzi,3,7,All coral,0.6
08/01/08,Yawzi,3,8,All coral,0
08/01/08,Yawzi,3,9,All coral,0
08/01/08,Yawzi,3,10,All coral,0
08/01/09,Yawzi,1,1,All coral,35.6
08/01/09,Yawzi,1,2,All coral,6.4
08/01/09,Yawzi,1,3,All coral,22
08/01/09,Yawzi,1,4,All coral,29
08/01/09,Yawzi,1,5,All coral,7.5
08/01/09,Yawzi,1,6,All coral,5.4
08/01/09,Yawzi,1,7,All coral,13.7
08/01/09,Yawzi,1,8,All coral,19.4
08/01/09,Yawzi,1,9,All coral,11.9
08/01/09,Yawzi,1,10,All coral,14.2
08/01/09,Yawzi,2,1,All coral,1.6
08/01/09,Yawzi,2,2,All coral,1.6
08/01/09,Yawzi,2,3,All coral,1.6
08/01/09,Yawzi,2,4,All coral,6.3
08/01/09,Yawzi,2,5,All coral,8
08/01/09,Yawzi,2,6,All coral,1
08/01/09,Yawzi,2,7,All coral,2.1
08/01/09,Yawzi,2,8,All coral,0
08/01/09,Yawzi,2,9,All coral,0
08/01/09,Yawzi,2,10,All coral,8.1
08/01/09,Yawzi,3,1,All coral,4.2
08/01/09,Yawzi,3,2,All coral,16
08/01/09,Yawzi,3,3,All coral,15.5
08/01/09,Yawzi,3,4,All coral,0
08/01/09,Yawzi,3,5,All coral,1
08/01/09,Yawzi,3,6,All coral,1.6
08/01/09,Yawzi,3,7,All coral,0.5
08/01/09,Yawzi,3,8,All coral,0
08/01/09,Yawzi,3,9,All coral,0
08/01/09,Yawzi,3,10,All coral,2.1
08/01/10,Yawzi,1,1,All coral,45.9
08/01/10,Yawzi,1,2,All coral,2.6
08/01/10,Yawzi,1,3,All coral,15.3
08/01/10,Yawzi,1,4,All coral,22.6
08/01/10,Yawzi,1,5,All coral,16.4
08/01/10,Yawzi,1,6,All coral,7.2
08/01/10,Yawzi,1,7,All coral,11.3
08/01/10,Yawzi,1,8,All coral,16.8
08/01/10,Yawzi,1,9,All coral,12.7
08/01/10,Yawzi,1,10,All coral,13.3
08/01/10,Yawzi,2,1,All coral,7.8
08/01/10,Yawzi,2,2,All coral,7
08/01/10,Yawzi,2,3,All coral,3.6
08/01/10,Yawzi,2,4,All coral,5.9
08/01/10,Yawzi,2,5,All coral,3.2
08/01/10,Yawzi,2,6,All coral,4.8
08/01/10,Yawzi,2,7,All coral,1.6
08/01/10,Yawzi,2,8,All coral,9
08/01/10,Yawzi,2,9,All coral,0
08/01/10,Yawzi,2,10,All coral,1.5
08/01/10,Yawzi,3,1,All coral,5.5
08/01/10,Yawzi,3,2,All coral,4.6
08/01/10,Yawzi,3,3,All coral,13
08/01/10,Yawzi,3,4,All coral,12.2
08/01/10,Yawzi,3,5,All coral,1
08/01/10,Yawzi,3,6,All coral,2.6
08/01/10,Yawzi,3,7,All coral,1.1
08/01/10,Yawzi,3,8,All coral,3.5
08/01/10,Yawzi,3,9,All coral,0
08/01/10,Yawzi,3,10,All coral,0
08/01/11,Yawzi,1,1,All coral,45.2
08/01/11,Yawzi,1,2,All coral,4
08/01/11,Yawzi,1,3,All coral,10.3
08/01/11,Yawzi,1,4,All coral,21.1
08/01/11,Yawzi,1,5,All coral,10.8
08/01/11,Yawzi,1,6,All coral,7.1
08/01/11,Yawzi,1,7,All coral,9
08/01/11,Yawzi,1,8,All coral,6.6
08/01/11,Yawzi,1,9,All coral,13.5
08/01/11,Yawzi,1,10,All coral,4.5
08/01/11,Yawzi,2,1,All coral,4.5
08/01/11,Yawzi,2,2,All coral,4.5
08/01/11,Yawzi,2,3,All coral,2.5
08/01/11,Yawzi,2,4,All coral,2.5
08/01/11,Yawzi,2,5,All coral,8
08/01/11,Yawzi,2,6,All coral,1
08/01/11,Yawzi,2,7,All coral,4
08/01/11,Yawzi,2,8,All coral,0
08/01/11,Yawzi,2,9,All coral,0
08/01/11,Yawzi,2,10,All coral,5.2
08/01/11,Yawzi,3,1,All coral,3
08/01/11,Yawzi,3,2,All coral,16.5
08/01/11,Yawzi,3,3,All coral,13
08/01/11,Yawzi,3,4,All coral,0
08/01/11,Yawzi,3,5,All coral,0
08/01/11,Yawzi,3,6,All coral,0
08/01/11,Yawzi,3,7,All coral,3
08/01/11,Yawzi,3,8,All coral,0
08/01/11,Yawzi,3,9,All coral,0
08/01/11,Yawzi,3,10,All coral,2.5
08/01/12,Yawzi,1,1,All coral,45.2
08/01/12,Yawzi,1,2,All coral,1.5
08/01/12,Yawzi,1,3,All coral,18.6
08/01/12,Yawzi,1,4,All coral,13.6
08/01/12,Yawzi,1,5,All coral,12.6
08/01/12,Yawzi,1,6,All coral,1
08/01/12,Yawzi,1,7,All coral,14.5
08/01/12,Yawzi,1,8,All coral,15.1
08/01/12,Yawzi,1,9,All coral,11
08/01/12,Yawzi,1,10,All coral,7.5
08/01/12,Yawzi,2,1,All coral,8.5
08/01/12,Yawzi,2,2,All coral,3
08/01/12,Yawzi,2,3,All coral,3.5
08/01/12,Yawzi,2,4,All coral,3
08/01/12,Yawzi,2,5,All coral,10.5
08/01/12,Yawzi,2,6,All coral,2
08/01/12,Yawzi,2,7,All coral,5.1
08/01/12,Yawzi,2,8,All coral,0
08/01/12,Yawzi,2,9,All coral,2
08/01/12,Yawzi,2,10,All coral,4.6
08/01/12,Yawzi,3,1,All coral,2.5
08/01/12,Yawzi,3,2,All coral,8
08/01/12,Yawzi,3,3,All coral,15
08/01/12,Yawzi,3,4,All coral,0.5
08/01/12,Yawzi,3,5,All coral,0
08/01/12,Yawzi,3,6,All coral,0
08/01/12,Yawzi,3,7,All coral,2
08/01/12,Yawzi,3,8,All coral,0
08/01/12,Yawzi,3,9,All coral,0
08/01/12,Yawzi,3,10,All coral,3
08/01/13,Yawzi,1,1,All coral,33.5
08/01/13,Yawzi,1,2,All coral,2
08/01/13,Yawzi,1,3,All coral,13.1
08/01/13,Yawzi,1,4,All coral,23.8
08/01/13,Yawzi,1,5,All coral,5.9
08/01/13,Yawzi,1,6,All coral,5.8
08/01/13,Yawzi,1,7,All coral,9.6
08/01/13,Yawzi,1,8,All coral,11.7
08/01/13,Yawzi,1,9,All coral,7.1
08/01/13,Yawzi,1,10,All coral,8.5
08/01/13,Yawzi,2,1,All coral,2.5
08/01/13,Yawzi,2,2,All coral,1.5
08/01/13,Yawzi,2,3,All coral,2.5
08/01/13,Yawzi,2,4,All coral,2.5
08/01/13,Yawzi,2,5,All coral,6
08/01/13,Yawzi,2,6,All coral,1.5
08/01/13,Yawzi,2,7,All coral,6.5
08/01/13,Yawzi,2,8,All coral,0
08/01/13,Yawzi,2,9,All coral,0.5
08/01/13,Yawzi,2,10,All coral,9.5
08/01/13,Yawzi,3,1,All coral,1
08/01/13,Yawzi,3,2,All coral,4.5
08/01/13,Yawzi,3,3,All coral,8
08/01/13,Yawzi,3,4,All coral,0
08/01/13,Yawzi,3,5,All coral,0
08/01/13,Yawzi,3,6,All coral,0
08/01/13,Yawzi,3,7,All coral,0.5
08/01/13,Yawzi,3,8,All coral,0
08/01/13,Yawzi,3,9,All coral,0
08/01/13,Yawzi,3,10,All coral,1
08/01/14,Yawzi,1,1,All coral,49
08/01/14,Yawzi,1,2,All coral,4.1
08/01/14,Yawzi,1,3,All coral,15.5
08/01/14,Yawzi,1,4,All coral,15.5
08/01/14,Yawzi,1,5,All coral,9.5
08/01/14,Yawzi,1,6,All coral,4.5
08/01/14,Yawzi,1,7,All coral,12.5
08/01/14,Yawzi,1,8,All coral,10
08/01/14,Yawzi,1,9,All coral,13
08/01/14,Yawzi,1,10,All coral,6.5
08/01/14,Yawzi,2,1,All coral,2.5
08/01/14,Yawzi,2,2,All coral,3.5
08/01/14,Yawzi,2,3,All coral,3
08/01/14,Yawzi,2,4,All coral,1
08/01/14,Yawzi,2,5,All coral,7.5
08/01/14,Yawzi,2,6,All coral,1.5
08/01/14,Yawzi,2,7,All coral,5.5
08/01/14,Yawzi,2,8,All coral,1.5
08/01/14,Yawzi,2,9,All coral,1
08/01/14,Yawzi,2,10,All coral,7.7
08/01/14,Yawzi,3,1,All coral,4
08/01/14,Yawzi,3,2,All coral,4.5
08/01/14,Yawzi,3,3,All coral,6
08/01/14,Yawzi,3,4,All coral,0
08/01/14,Yawzi,3,5,All coral,0
08/01/14,Yawzi,3,6,All coral,0
08/01/14,Yawzi,3,7,All coral,1
08/01/14,Yawzi,3,8,All coral,0.5
08/01/14,Yawzi,3,9,All coral,0
08/01/14,Yawzi,3,10,All coral,3.5
08/01/15,Yawzi,1,1,All coral,48.5
08/01/15,Yawzi,1,2,All coral,7.5
08/01/15,Yawzi,1,3,All coral,14.7
08/01/15,Yawzi,1,4,All coral,9
08/01/15,Yawzi,1,5,All coral,11
08/01/15,Yawzi,1,6,All coral,4
08/01/15,Yawzi,1,7,All coral,9
08/01/15,Yawzi,1,8,All coral,8.5
08/01/15,Yawzi,1,9,All coral,11.5
08/01/15,Yawzi,1,10,All coral,8
08/01/15,Yawzi,2,1,All coral,0.5
08/01/15,Yawzi,2,2,All coral,2
08/01/15,Yawzi,2,3,All coral,1.5
08/01/15,Yawzi,2,4,All coral,0.5
08/01/15,Yawzi,2,5,All coral,1
08/01/15,Yawzi,2,6,All coral,3
08/01/15,Yawzi,2,7,All coral,5
08/01/15,Yawzi,2,8,All coral,0.5
08/01/15,Yawzi,2,9,All coral,2.5
08/01/15,Yawzi,2,10,All coral,7.7
08/01/15,Yawzi,3,1,All coral,3
08/01/15,Yawzi,3,2,All coral,4.5
08/01/15,Yawzi,3,3,All coral,11
08/01/15,Yawzi,3,4,All coral,0
08/01/15,Yawzi,3,5,All coral,0
08/01/15,Yawzi,3,6,All coral,0
08/01/15,Yawzi,3,7,All coral,1
08/01/15,Yawzi,3,8,All coral,0
08/01/15,Yawzi,3,9,All coral,0
08/01/15,Yawzi,3,10,All coral,3
12/01/87,Yawzi,1,1,Macroalgae,0.5
12/01/87,Yawzi,1,2,Macroalgae,2.5
12/01/87,Yawzi,1,3,Macroalgae,3
12/01/87,Yawzi,1,4,Macroalgae,0.5
12/01/87,Yawzi,1,5,Macroalgae,3.1
12/01/87,Yawzi,1,6,Macroalgae,4.8
12/01/87,Yawzi,1,7,Macroalgae,2.1
12/01/87,Yawzi,1,8,Macroalgae,1
12/01/87,Yawzi,1,9,Macroalgae,2
12/01/87,Yawzi,1,10,Macroalgae,1.5
12/01/87,Yawzi,2,1,Macroalgae,0
12/01/87,Yawzi,2,2,Macroalgae,5.5
12/01/87,Yawzi,2,3,Macroalgae,0
12/01/87,Yawzi,2,4,Macroalgae,6.5
12/01/87,Yawzi,2,6,Macroalgae,9
12/01/87,Yawzi,2,7,Macroalgae,2.5
12/01/87,Yawzi,2,8,Macroalgae,1.5
12/01/87,Yawzi,2,9,Macroalgae,4.5
12/01/87,Yawzi,2,10,Macroalgae,2
12/01/87,Yawzi,3,1,Macroalgae,0
12/01/87,Yawzi,3,2,Macroalgae,0
12/01/87,Yawzi,3,3,Macroalgae,0
12/01/87,Yawzi,3,4,Macroalgae,4
12/01/87,Yawzi,3,5,Macroalgae,4.7
12/01/87,Yawzi,3,6,Macroalgae,2.5
12/01/87,Yawzi,3,7,Macroalgae,0
12/01/87,Yawzi,3,8,Macroalgae,0
12/01/87,Yawzi,3,9,Macroalgae,0
12/01/87,Yawzi,3,10,Macroalgae,0.5
03/01/88,Yawzi,1,1,Macroalgae,0
03/01/88,Yawzi,1,2,Macroalgae,4
03/01/88,Yawzi,1,3,Macroalgae,1.5
03/01/88,Yawzi,1,4,Macroalgae,10.1
03/01/88,Yawzi,1,5,Macroalgae,1.2
03/01/88,Yawzi,1,6,Macroalgae,0
03/01/88,Yawzi,1,7,Macroalgae,1.8
03/01/88,Yawzi,1,8,Macroalgae,0
03/01/88,Yawzi,1,9,Macroalgae,1
03/01/88,Yawzi,1,10,Macroalgae,1
03/01/88,Yawzi,2,1,Macroalgae,1
03/01/88,Yawzi,2,2,Macroalgae,3.5
03/01/88,Yawzi,2,3,Macroalgae,3
03/01/88,Yawzi,2,4,Macroalgae,3.5
03/01/88,Yawzi,2,5,Macroalgae,2.5
03/01/88,Yawzi,2,6,Macroalgae,7
03/01/88,Yawzi,2,7,Macroalgae,1
03/01/88,Yawzi,2,8,Macroalgae,1
03/01/88,Yawzi,2,9,Macroalgae,6.5
03/01/88,Yawzi,2,10,Macroalgae,0.5
03/01/88,Yawzi,3,1,Macroalgae,0
03/01/88,Yawzi,3,2,Macroalgae,0
03/01/88,Yawzi,3,3,Macroalgae,5
03/01/88,Yawzi,3,4,Macroalgae,2.5
03/01/88,Yawzi,3,5,Macroalgae,5.1
03/01/88,Yawzi,3,6,Macroalgae,4.5
03/01/88,Yawzi,3,7,Macroalgae,4.5
03/01/88,Yawzi,3,8,Macroalgae,3.5
03/01/88,Yawzi,3,9,Macroalgae,2
03/01/88,Yawzi,3,10,Macroalgae,2.5
07/01/88,Yawzi,1,1,Macroalgae,0.5
07/01/88,Yawzi,1,2,Macroalgae,5
07/01/88,Yawzi,1,3,Macroalgae,1.5
07/01/88,Yawzi,1,4,Macroalgae,2.5
07/01/88,Yawzi,1,5,Macroalgae,5.9
07/01/88,Yawzi,1,6,Macroalgae,5
07/01/88,Yawzi,1,7,Macroalgae,7.5
07/01/88,Yawzi,1,8,Macroalgae,9
07/01/88,Yawzi,1,9,Macroalgae,1
07/01/88,Yawzi,1,10,Macroalgae,7
07/01/88,Yawzi,2,1,Macroalgae,6
07/01/88,Yawzi,2,2,Macroalgae,3.5
07/01/88,Yawzi,2,3,Macroalgae,0.5
07/01/88,Yawzi,2,4,Macroalgae,0
07/01/88,Yawzi,2,5,Macroalgae,12.5
07/01/88,Yawzi,2,6,Macroalgae,19.5
07/01/88,Yawzi,2,7,Macroalgae,4.5
07/01/88,Yawzi,2,8,Macroalgae,27.5
07/01/88,Yawzi,2,9,Macroalgae,27
07/01/88,Yawzi,2,10,Macroalgae,5.5
07/01/88,Yawzi,3,1,Macroalgae,0
07/01/88,Yawzi,3,2,Macroalgae,0
07/01/88,Yawzi,3,3,Macroalgae,12.5
07/01/88,Yawzi,3,4,Macroalgae,4
07/01/88,Yawzi,3,5,Macroalgae,7.2
07/01/88,Yawzi,3,6,Macroalgae,9.5
07/01/88,Yawzi,3,7,Macroalgae,5.5
07/01/88,Yawzi,3,8,Macroalgae,0.5
07/01/88,Yawzi,3,9,Macroalgae,5
07/01/88,Yawzi,3,10,Macroalgae,4
04/01/89,Yawzi,1,1,Macroalgae,3.5
04/01/89,Yawzi,1,2,Macroalgae,5
04/01/89,Yawzi,1,3,Macroalgae,1.5
04/01/89,Yawzi,1,4,Macroalgae,2
04/01/89,Yawzi,1,5,Macroalgae,2
04/01/89,Yawzi,1,6,Macroalgae,1
04/01/89,Yawzi,1,7,Macroalgae,12.6
04/01/89,Yawzi,1,8,Macroalgae,2.5
04/01/89,Yawzi,1,9,Macroalgae,2.5
04/01/89,Yawzi,1,10,Macroalgae,1
04/01/89,Yawzi,2,1,Macroalgae,4
04/01/89,Yawzi,2,2,Macroalgae,8
04/01/89,Yawzi,2,3,Macroalgae,0
04/01/89,Yawzi,2,4,Macroalgae,5
04/01/89,Yawzi,2,5,Macroalgae,8.5
04/01/89,Yawzi,2,6,Macroalgae,3.5
04/01/89,Yawzi,2,7,Macroalgae,10.5
04/01/89,Yawzi,2,8,Macroalgae,12
04/01/89,Yawzi,2,9,Macroalgae,8
04/01/89,Yawzi,2,10,Macroalgae,1
04/01/89,Yawzi,3,1,Macroalgae,0
04/01/89,Yawzi,3,2,Macroalgae,1
04/01/89,Yawzi,3,3,Macroalgae,2.5
04/01/89,Yawzi,3,4,Macroalgae,2
04/01/89,Yawzi,3,5,Macroalgae,2.5
04/01/89,Yawzi,3,6,Macroalgae,1.5
04/01/89,Yawzi,3,7,Macroalgae,5.5
04/01/89,Yawzi,3,8,Macroalgae,3
04/01/89,Yawzi,3,9,Macroalgae,12.5
04/01/89,Yawzi,3,10,Macroalgae,3
10/01/89,Yawzi,1,1,Macroalgae,4
10/01/89,Yawzi,1,2,Macroalgae,17.5
10/01/89,Yawzi,1,3,Macroalgae,4.5
10/01/89,Yawzi,1,4,Macroalgae,5.5
10/01/89,Yawzi,1,5,Macroalgae,3
10/01/89,Yawzi,1,6,Macroalgae,4
10/01/89,Yawzi,1,7,Macroalgae,6
10/01/89,Yawzi,1,8,Macroalgae,13
10/01/89,Yawzi,2,1,Macroalgae,nd
10/01/89,Yawzi,2,2,Macroalgae,nd
10/01/89,Yawzi,2,3,Macroalgae,nd
10/01/89,Yawzi,2,4,Macroalgae,nd
10/01/89,Yawzi,2,5,Macroalgae,nd
10/01/89,Yawzi,2,6,Macroalgae,nd
10/01/89,Yawzi,2,7,Macroalgae,nd
10/01/89,Yawzi,2,8,Macroalgae,nd
10/01/89,Yawzi,2,9,Macroalgae,nd
10/01/89,Yawzi,2,10,Macroalgae,nd
10/01/89,Yawzi,3,1,Macroalgae,3
10/01/89,Yawzi,3,2,Macroalgae,11
10/01/89,Yawzi,3,3,Macroalgae,17
10/01/89,Yawzi,3,4,Macroalgae,14
10/01/89,Yawzi,3,5,Macroalgae,11
10/01/89,Yawzi,3,6,Macroalgae,53
10/01/89,Yawzi,3,7,Macroalgae,48
10/01/89,Yawzi,3,8,Macroalgae,47
10/01/89,Yawzi,3,9,Macroalgae,67.5
10/01/89,Yawzi,3,10,Macroalgae,62.5
09/01/90,Yawzi,1,1,Macroalgae,8.5
09/01/90,Yawzi,1,2,Macroalgae,14
09/01/90,Yawzi,1,3,Macroalgae,5
09/01/90,Yawzi,1,4,Macroalgae,3
09/01/90,Yawzi,1,5,Macroalgae,6.5
09/01/90,Yawzi,1,6,Macroalgae,11
09/01/90,Yawzi,1,7,Macroalgae,10.5
09/01/90,Yawzi,1,8,Macroalgae,3.5
09/01/90,Yawzi,1,9,Macroalgae,1.5
09/01/90,Yawzi,1,10,Macroalgae,10
09/01/90,Yawzi,2,1,Macroalgae,4
09/01/90,Yawzi,2,2,Macroalgae,7.5
09/01/90,Yawzi,2,3,Macroalgae,10.5
09/01/90,Yawzi,2,4,Macroalgae,21
09/01/90,Yawzi,2,5,Macroalgae,46
09/01/90,Yawzi,2,6,Macroalgae,68.5
09/01/90,Yawzi,2,7,Macroalgae,69.5
09/01/90,Yawzi,2,8,Macroalgae,55
09/01/90,Yawzi,2,9,Macroalgae,81
09/01/90,Yawzi,2,10,Macroalgae,70
09/01/90,Yawzi,3,1,Macroalgae,5.5
09/01/90,Yawzi,3,2,Macroalgae,4
09/01/90,Yawzi,3,3,Macroalgae,15.5
09/01/90,Yawzi,3,4,Macroalgae,25.5
09/01/90,Yawzi,3,5,Macroalgae,36
09/01/90,Yawzi,3,6,Macroalgae,63.5
09/01/90,Yawzi,3,7,Macroalgae,47
09/01/90,Yawzi,3,8,Macroalgae,69
09/01/90,Yawzi,3,10,Macroalgae,78.5
03/01/91,Yawzi,1,1,Macroalgae,0
03/01/91,Yawzi,1,2,Macroalgae,4
03/01/91,Yawzi,1,3,Macroalgae,3.5
03/01/91,Yawzi,1,4,Macroalgae,1
03/01/91,Yawzi,1,5,Macroalgae,3
03/01/91,Yawzi,1,6,Macroalgae,2.5
03/01/91,Yawzi,1,7,Macroalgae,2.5
03/01/91,Yawzi,1,8,Macroalgae,2.5
03/01/91,Yawzi,1,9,Macroalgae,2
03/01/91,Yawzi,1,10,Macroalgae,7.5
03/01/91,Yawzi,2,1,Macroalgae,2.5
03/01/91,Yawzi,2,2,Macroalgae,0
03/01/91,Yawzi,2,3,Macroalgae,4.5
03/01/91,Yawzi,2,4,Macroalgae,2
03/01/91,Yawzi,2,5,Macroalgae,18
03/01/91,Yawzi,2,6,Macroalgae,22
03/01/91,Yawzi,2,7,Macroalgae,9.5
03/01/91,Yawzi,2,8,Macroalgae,0.5
03/01/91,Yawzi,2,9,Macroalgae,14.5
03/01/91,Yawzi,2,10,Macroalgae,12
03/01/91,Yawzi,3,1,Macroalgae,4.5
03/01/91,Yawzi,3,2,Macroalgae,3.5
03/01/91,Yawzi,3,3,Macroalgae,3
03/01/91,Yawzi,3,4,Macroalgae,2.5
03/01/91,Yawzi,3,5,Macroalgae,2.5
03/01/91,Yawzi,3,6,Macroalgae,4
03/01/91,Yawzi,3,7,Macroalgae,15
03/01/91,Yawzi,3,8,Macroalgae,16
03/01/91,Yawzi,3,9,Macroalgae,11.5
03/01/91,Yawzi,3,10,Macroalgae,21.5
05/01/92,Yawzi,1,1,Macroalgae,0
05/01/92,Yawzi,1,2,Macroalgae,0.5
05/01/92,Yawzi,1,3,Macroalgae,1.5
05/01/92,Yawzi,1,4,Macroalgae,0
05/01/92,Yawzi,1,5,Macroalgae,0
05/01/92,Yawzi,1,6,Macroalgae,0
05/01/92,Yawzi,1,7,Macroalgae,1.5
05/01/92,Yawzi,1,8,Macroalgae,0
05/01/92,Yawzi,1,9,Macroalgae,0
05/01/92,Yawzi,1,10,Macroalgae,0
05/01/92,Yawzi,2,2,Macroalgae,nd
05/01/92,Yawzi,2,3,Macroalgae,nd
05/01/92,Yawzi,2,4,Macroalgae,nd
05/01/92,Yawzi,2,5,Macroalgae,nd
05/01/92,Yawzi,2,6,Macroalgae,nd
05/01/92,Yawzi,2,7,Macroalgae,nd
05/01/92,Yawzi,2,8,Macroalgae,nd
05/01/92,Yawzi,2,9,Macroalgae,nd
05/01/92,Yawzi,2,10,Macroalgae,nd
05/01/92,Yawzi,3,1,Macroalgae,0
05/01/92,Yawzi,3,2,Macroalgae,3
05/01/92,Yawzi,3,3,Macroalgae,0.6
05/01/92,Yawzi,3,4,Macroalgae,1.2
05/01/92,Yawzi,3,5,Macroalgae,0
05/01/92,Yawzi,3,6,Macroalgae,2.3
05/01/92,Yawzi,3,7,Macroalgae,7.3
05/01/92,Yawzi,3,8,Macroalgae,12.4
05/01/92,Yawzi,3,9,Macroalgae,20.2
05/01/92,Yawzi,3,10,Macroalgae,25.3
06/01/93,Yawzi,1,1,Macroalgae,7.5
06/01/93,Yawzi,1,2,Macroalgae,27
06/01/93,Yawzi,1,3,Macroalgae,4
06/01/93,Yawzi,1,4,Macroalgae,5.5
06/01/93,Yawzi,1,5,Macroalgae,0
06/01/93,Yawzi,1,6,Macroalgae,2
06/01/93,Yawzi,1,7,Macroalgae,1
06/01/93,Yawzi,1,8,Macroalgae,6.5
06/01/93,Yawzi,1,9,Macroalgae,1
