YEAR,SITE,REGION,BENTHIC_GROUP,FAMILY,GENUS,COVER
1994,20,7,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.523616734
1994,20,7,HARD CORAL,PORITIDAE,PORITES,13.42961666
1994,20,7,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,6.086265213
1994,20,7,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,5.15969046
1994,20,7,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,1.637876743
1994,20,7,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.219219219
1994,20,7,MACROALGAE and SPONGE,,,1.605756769
1994,20,7,TURF and CORALLINE ALGAE,,,38.13582935
1994,20,7,OTHER GROUP,,,9.196890007
1994,21,7,HARD CORAL,ACROPORIDAE,ACROPORA,1.845112196
1994,21,7,HARD CORAL,FAVIIDAE,ECHINOPORA,0.211111111
1994,21,7,HARD CORAL,FAVIIDAE,FAVIA,0.634025797
1994,21,7,HARD CORAL,FAVIIDAE,FAVID SPP,1.236750525
1994,21,7,HARD CORAL,FAVIIDAE,FAVITES,0.208108108
1994,21,7,HARD CORAL,FAVIIDAE,GONIASTREA,1.970360522
1994,21,7,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.784333887
1994,21,7,HARD CORAL,ACROPORIDAE,ISOPORA,14.50681182
1994,21,7,HARD CORAL,ACROPORIDAE,MONTIPORA,4.140835469
1994,21,7,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.288610614
1994,21,7,HARD CORAL,PORITIDAE,PORITES,5.021155861
1994,21,7,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,9.634983642
1994,21,7,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,4.098791278
1994,21,7,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,1.031600832
1994,21,7,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.204134367
1994,21,7,MACROALGAE and SPONGE,,,3.07033581
1994,21,7,TURF and CORALLINE ALGAE,,,41.818653
1994,21,7,OTHER GROUP,,,8.294285162
1995,1,1,HARD CORAL,ACROPORIDAE,ACROPORA,8.524390244
1995,1,1,HARD CORAL,FAVIIDAE,FAVID SPP,1.663414634
1995,1,1,HARD CORAL,FUNGIIDAE,FUNGIA,0.295121951
1995,1,1,HARD CORAL,FAVIIDAE,GONIASTREA,0.097560976
1995,1,1,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.97804878
1995,1,1,HARD CORAL,ACROPORIDAE,ISOPORA,0.975609756
1995,1,1,HARD CORAL,ACROPORIDAE,MONTIPORA,6.680487805
1995,1,1,HARD CORAL,AGARICIIDAE,PAVONA,1.07804878
1995,1,1,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.887804878
1995,1,1,HARD CORAL,PORITIDAE,PORITES,10.38292683
1995,1,1,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,2.065853659
1995,1,1,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.882926829
1995,1,1,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,9.86097561
1995,1,1,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,4.314634146
1995,1,1,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,2.641463415
1995,1,1,MACROALGAE and SPONGE,,,9.907317073
1995,1,1,TURF and CORALLINE ALGAE,,,33.66585366
1995,1,1,OTHER GROUP,,,5.097560976
1995,2,1,HARD CORAL,ACROPORIDAE,ACROPORA,6.829268293
1995,2,1,HARD CORAL,FAVIIDAE,FAVIA,0.097560976
1995,2,1,HARD CORAL,FAVIIDAE,FAVID SPP,2.341463415
1995,2,1,HARD CORAL,FUNGIIDAE,FUNGIA,0.390243902
1995,2,1,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,2.341463415
1995,2,1,HARD CORAL,ACROPORIDAE,ISOPORA,1.56097561
1995,2,1,HARD CORAL,ACROPORIDAE,MONTIPORA,7.609756098
1995,2,1,HARD CORAL,AGARICIIDAE,PAVONA,0.292682927
1995,2,1,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,1.463414634
1995,2,1,HARD CORAL,PORITIDAE,PORITES,10.53658537
1995,2,1,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,1.56097561
1995,2,1,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.682926829
1995,2,1,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,10.53658537
1995,2,1,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,3.219512195
1995,2,1,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.487804878
1995,2,1,MACROALGAE and SPONGE,,,10.92682927
1995,2,1,TURF and CORALLINE ALGAE,,,36
1995,2,1,OTHER GROUP,,,3.12195122
1995,3,1,HARD CORAL,ACROPORIDAE,ACROPORA,6.926829268
1995,3,1,HARD CORAL,FAVIIDAE,ECHINOPORA,0.195121951
1995,3,1,HARD CORAL,FAVIIDAE,FAVID SPP,2.634146341
1995,3,1,HARD CORAL,FUNGIIDAE,FUNGIA,0.097560976
1995,3,1,HARD CORAL,FAVIIDAE,GONIASTREA,0.097560976
1995,3,1,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.682926829
1995,3,1,HARD CORAL,ACROPORIDAE,ISOPORA,3.12195122
1995,3,1,HARD CORAL,ACROPORIDAE,MONTIPORA,3.707317073
1995,3,1,HARD CORAL,AGARICIIDAE,PAVONA,0.195121951
1995,3,1,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.292682927
1995,3,1,HARD CORAL,PORITIDAE,PORITES,24.3902439
1995,3,1,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,2.43902439
1995,3,1,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.487804878
1995,3,1,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,2.146341463
1995,3,1,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.682926829
1995,3,1,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,1.268292683
1995,3,1,MACROALGAE and SPONGE,,,10.73170732
1995,3,1,TURF and CORALLINE ALGAE,,,27.41463415
1995,3,1,OTHER GROUP,,,12.48780488
1995,4,2,HARD CORAL,ACROPORIDAE,ACROPORA,21.34146341
1995,4,2,HARD CORAL,FAVIIDAE,ECHINOPORA,4.18597561
1995,4,2,HARD CORAL,FAVIIDAE,FAVID SPP,1.844512195
1995,4,2,HARD CORAL,FAVIIDAE,FAVITES,0.618902439
1995,4,2,HARD CORAL,FUNGIIDAE,FUNGIA,2.457317073
1995,4,2,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,5.030487805
1995,4,2,HARD CORAL,ACROPORIDAE,ISOPORA,5.054878049
1995,4,2,HARD CORAL,ACROPORIDAE,MONTIPORA,3.93597561
1995,4,2,HARD CORAL,AGARICIIDAE,PAVONA,0.37195122
1995,4,2,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,1.478658537
1995,4,2,HARD CORAL,PORITIDAE,PORITES,2.228658537
1995,4,2,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,9.06402439
1995,4,2,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,1.100609756
1995,4,2,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.493902439
1995,4,2,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.243902439
1995,4,2,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.12195122
1995,4,2,MACROALGAE and SPONGE,,,22.19207317
1995,4,2,TURF and CORALLINE ALGAE,,,14.92682927
1995,4,2,OTHER GROUP,,,3.307926829
1995,5,2,HARD CORAL,ACROPORIDAE,ACROPORA,17.92682927
1995,5,2,HARD CORAL,FAVIIDAE,ECHINOPORA,8.292682927
1995,5,2,HARD CORAL,FAVIIDAE,FAVID SPP,1.585365854
1995,5,2,HARD CORAL,FAVIIDAE,FAVITES,0.12195122
1995,5,2,HARD CORAL,FUNGIIDAE,FUNGIA,3.658536585
1995,5,2,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,7.073170732
1995,5,2,HARD CORAL,ACROPORIDAE,ISOPORA,3.292682927
1995,5,2,HARD CORAL,ACROPORIDAE,MONTIPORA,4.268292683
1995,5,2,HARD CORAL,AGARICIIDAE,PAVONA,0.365853659
1995,5,2,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,1.585365854
1995,5,2,HARD CORAL,PORITIDAE,PORITES,2.682926829
1995,5,2,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,7.195121951
1995,5,2,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.12195122
1995,5,2,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.12195122
1995,5,2,MACROALGAE and SPONGE,,,22.19512195
1995,5,2,TURF and CORALLINE ALGAE,,,14.87804878
1995,5,2,OTHER GROUP,,,4.634146341
1995,6,2,HARD CORAL,ACROPORIDAE,ACROPORA,19.78658537
1995,6,2,HARD CORAL,FAVIIDAE,ECHINOPORA,4.515184122
1995,6,2,HARD CORAL,FAVIIDAE,FAVID SPP,2.198110952
1995,6,2,HARD CORAL,FAVIIDAE,FAVITES,0.367647059
1995,6,2,HARD CORAL,FUNGIIDAE,FUNGIA,3.662123386
1995,6,2,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,7.201099952
1995,6,2,HARD CORAL,ACROPORIDAE,ISOPORA,6.593137255
1995,6,2,HARD CORAL,ACROPORIDAE,MONTIPORA,5.733500717
1995,6,2,HARD CORAL,AGARICIIDAE,PAVONA,0.487804878
1995,6,2,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,1.341463415
1995,6,2,HARD CORAL,PORITIDAE,PORITES,3.294476327
1995,6,2,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,6.471783835
1995,6,2,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.12254902
1995,6,2,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,0.609756098
1995,6,2,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.487804878
1995,6,2,MACROALGAE and SPONGE,,,18.69021999
1995,6,2,TURF and CORALLINE ALGAE,,,15.0191296
1995,6,2,OTHER GROUP,,,3.417623147
1995,7,3,HARD CORAL,ACROPORIDAE,ACROPORA,13.70779531
1995,7,3,HARD CORAL,FAVIIDAE,FAVID SPP,5.182209469
1995,7,3,HARD CORAL,FAVIIDAE,FAVITES,0.097560976
1995,7,3,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.587278814
1995,7,3,HARD CORAL,ACROPORIDAE,ISOPORA,10.95504543
1995,7,3,HARD CORAL,ACROPORIDAE,MONTIPORA,3.81492109
1995,7,3,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.68483979
1995,7,3,HARD CORAL,PORITIDAE,PORITES,8.604973697
1995,7,3,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,5.283596365
1995,7,3,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.391678623
1995,7,3,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,5.18938307
1995,7,3,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.588235294
1995,7,3,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.097560976
1995,7,3,MACROALGAE and SPONGE,,,12.43185079
1995,7,3,TURF and CORALLINE ALGAE,,,20.35820182
1995,7,3,OTHER GROUP,,,12.02486848
1995,8,3,HARD CORAL,ACROPORIDAE,ACROPORA,10.64390244
1995,8,3,HARD CORAL,FAVIIDAE,FAVID SPP,1.490243902
1995,8,3,HARD CORAL,FAVIIDAE,FAVITES,0.397560976
1995,8,3,HARD CORAL,FAVIIDAE,GONIASTREA,1.687804878
1995,8,3,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.468292683
1995,8,3,HARD CORAL,ACROPORIDAE,ISOPORA,18.25365854
1995,8,3,HARD CORAL,ACROPORIDAE,MONTIPORA,5.729268293
1995,8,3,HARD CORAL,AGARICIIDAE,PAVONA,0.2
1995,8,3,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.1
1995,8,3,HARD CORAL,PORITIDAE,PORITES,7.32195122
1995,8,3,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,5.331707317
1995,8,3,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.297560976
1995,8,3,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,4.843902439
1995,8,3,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.587804878
1995,8,3,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.592682927
1995,8,3,MACROALGAE and SPONGE,,,6.034146341
1995,8,3,TURF and CORALLINE ALGAE,,,26.2902439
1995,8,3,OTHER GROUP,,,8.729268293
1995,9,3,HARD CORAL,ACROPORIDAE,ACROPORA,5.56097561
1995,9,3,HARD CORAL,FAVIIDAE,FAVIA,0.195121951
1995,9,3,HARD CORAL,FAVIIDAE,FAVID SPP,2.146341463
1995,9,3,HARD CORAL,FAVIIDAE,FAVITES,0.195121951
1995,9,3,HARD CORAL,FUNGIIDAE,FUNGIA,0.097560976
1995,9,3,HARD CORAL,FAVIIDAE,GONIASTREA,0.682926829
1995,9,3,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.365853659
1995,9,3,HARD CORAL,ACROPORIDAE,ISOPORA,6.926829268
1995,9,3,HARD CORAL,ACROPORIDAE,MONTIPORA,4.487804878
1995,9,3,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.195121951
1995,9,3,HARD CORAL,PORITIDAE,PORITES,6.341463415
1995,9,3,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,5.365853659
1995,9,3,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.195121951
1995,9,3,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,4.487804878
1995,9,3,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.585365854
1995,9,3,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.585365854
1995,9,3,MACROALGAE and SPONGE,,,9.170731707
1995,9,3,TURF and CORALLINE ALGAE,,,44.3902439
1995,9,3,OTHER GROUP,,,7.024390244
1995,10,4,HARD CORAL,ACROPORIDAE,ACROPORA,0.682926829
1995,10,4,HARD CORAL,FAVIIDAE,FAVIA,0.097560976
1995,10,4,HARD CORAL,FAVIIDAE,FAVID SPP,3.529268293
1995,10,4,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.585365854
1995,10,4,HARD CORAL,ACROPORIDAE,ISOPORA,1.765853659
1995,10,4,HARD CORAL,ACROPORIDAE,MONTIPORA,5.57804878
1995,10,4,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,1.07804878
1995,10,4,HARD CORAL,PORITIDAE,PORITES,9.409756098
1995,10,4,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,2.26097561
1995,10,4,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.880487805
1995,10,4,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,19.32682927
1995,10,4,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,2.556097561
1995,10,4,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,3.714634146
1995,10,4,MACROALGAE and SPONGE,,,10.78536585
1995,10,4,TURF and CORALLINE ALGAE,,,26.89756098
1995,10,4,OTHER GROUP,,,10.85121951
1995,11,4,HARD CORAL,ACROPORIDAE,ACROPORA,2.917537747
1995,11,4,HARD CORAL,FAVIIDAE,FAVID SPP,1.842044135
1995,11,4,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.292682927
1995,11,4,HARD CORAL,ACROPORIDAE,ISOPORA,6.715447154
1995,11,4,HARD CORAL,ACROPORIDAE,MONTIPORA,5.44018583
1995,11,4,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.390243902
1995,11,4,HARD CORAL,PORITIDAE,PORITES,18.48083624
1995,11,4,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,6.016260163
1995,11,4,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.585365854
1995,11,4,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,19.99535424
1995,11,4,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,1.547038328
1995,11,4,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,3.87224158
1995,11,4,MACROALGAE and SPONGE,,,10.48315912
1995,11,4,TURF and CORALLINE ALGAE,,,13.85365854
1995,11,4,OTHER GROUP,,,7.567944251
1995,12,4,HARD CORAL,ACROPORIDAE,ACROPORA,1.466284075
1995,12,4,HARD CORAL,FAVIIDAE,FAVID SPP,3.12242946
1995,12,4,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.098039216
1995,12,4,HARD CORAL,ACROPORIDAE,ISOPORA,4.396461023
1995,12,4,HARD CORAL,ACROPORIDAE,MONTIPORA,5.955523673
1995,12,4,HARD CORAL,AGARICIIDAE,PAVONA,0.292682927
1995,12,4,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.292682927
1995,12,4,HARD CORAL,PORITIDAE,PORITES,16.40506934
1995,12,4,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,0.682926829
1995,12,4,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.683405069
1995,12,4,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,11.7254902
1995,12,4,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,1.367766619
1995,12,4,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,1.756575801
1995,12,4,MACROALGAE and SPONGE,,,9.572931612
1995,12,4,TURF and CORALLINE ALGAE,,,34.37494022
1995,12,4,OTHER GROUP,,,7.806791009
1995,13,5,HARD CORAL,ACROPORIDAE,ACROPORA,6.000625391
1995,13,5,HARD CORAL,FAVIIDAE,FAVID SPP,2.720450281
1995,13,5,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.750469043
1995,13,5,HARD CORAL,ACROPORIDAE,ISOPORA,18.68042527
1995,13,5,HARD CORAL,ACROPORIDAE,MONTIPORA,8.13633521
1995,13,5,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.243902439
1995,13,5,HARD CORAL,PORITIDAE,PORITES,9.709193246
1995,13,5,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,2.579737336
1995,13,5,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.243902439
1995,13,5,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,4.233896185
1995,13,5,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.128205128
1995,13,5,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.731707317
1995,13,5,MACROALGAE and SPONGE,,,15.05315822
1995,13,5,TURF and CORALLINE ALGAE,,,24.65603502
1995,13,5,OTHER GROUP,,,6.131957473
1995,14,5,HARD CORAL,ACROPORIDAE,ACROPORA,4.765398506
1995,14,5,HARD CORAL,FAVIIDAE,FAVID SPP,2.140885286
1995,14,5,HARD CORAL,FUNGIIDAE,FUNGIA,0.095238095
1995,14,5,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.684448716
1995,14,5,HARD CORAL,ACROPORIDAE,ISOPORA,32.2020317
1995,14,5,HARD CORAL,ACROPORIDAE,MONTIPORA,6.729268999
1995,14,5,HARD CORAL,AGARICIIDAE,PAVONA,0.097560976
1995,14,5,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.098522167
1995,14,5,HARD CORAL,PORITIDAE,PORITES,8.871033022
1995,14,5,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,2.23011122
1995,14,5,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.294600599
1995,14,5,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,4.171228794
1995,14,5,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.488283118
1995,14,5,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.583999453
1995,14,5,MACROALGAE and SPONGE,,,8.950562227
1995,14,5,TURF and CORALLINE ALGAE,,,25.54692996
1995,14,5,OTHER GROUP,,,2.049897167
1995,15,5,HARD CORAL,ACROPORIDAE,ACROPORA,3.798780488
1995,15,5,HARD CORAL,FAVIIDAE,FAVIA,0.12195122
1995,15,5,HARD CORAL,FAVIIDAE,FAVID SPP,4.774390244
1995,15,5,HARD CORAL,FAVIIDAE,FAVITES,0.5
1995,15,5,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.862804878
1995,15,5,HARD CORAL,ACROPORIDAE,ISOPORA,18.93597561
1995,15,5,HARD CORAL,ACROPORIDAE,MONTIPORA,8.243902439
1995,15,5,HARD CORAL,AGARICIIDAE,PAVONA,1.219512195
1995,15,5,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.37195122
1995,15,5,HARD CORAL,PORITIDAE,PORITES,8.234756098
1995,15,5,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,2.719512195
1995,15,5,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,3.795731707
1995,15,5,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,0.12195122
1995,15,5,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.981707317
1995,15,5,MACROALGAE and SPONGE,,,12.78353659
1995,15,5,TURF and CORALLINE ALGAE,,,27.86890244
1995,15,5,OTHER GROUP,,,4.664634146
1995,16,6,HARD CORAL,ACROPORIDAE,ACROPORA,2.549772436
1995,16,6,HARD CORAL,FAVIIDAE,FAVIA,1.851639631
1995,16,6,HARD CORAL,FAVIIDAE,FAVID SPP,4.696534018
1995,16,6,HARD CORAL,FAVIIDAE,FAVITES,0.780487805
1995,16,6,HARD CORAL,FAVIIDAE,GONIASTREA,0.59569378
1995,16,6,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.873590851
1995,16,6,HARD CORAL,ACROPORIDAE,ISOPORA,6.107317073
1995,16,6,HARD CORAL,ACROPORIDAE,MONTIPORA,11.13468316
1995,16,6,HARD CORAL,AGARICIIDAE,PAVONA,0.097560976
1995,16,6,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.195121951
1995,16,6,HARD CORAL,PORITIDAE,PORITES,9.655187303
1995,16,6,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,0.097560976
1995,16,6,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.977897071
1995,16,6,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,4.183043529
1995,16,6,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,1.269284631
1995,16,6,MACROALGAE and SPONGE,,,20.49589217
1995,16,6,TURF and CORALLINE ALGAE,,,21.82256973
1995,16,6,OTHER GROUP,,,11.61616291
1995,17,6,HARD CORAL,ACROPORIDAE,ACROPORA,5.318118467
1995,17,6,HARD CORAL,FAVIIDAE,FAVIA,0.195238095
1995,17,6,HARD CORAL,FAVIIDAE,FAVID SPP,1.554123113
1995,17,6,HARD CORAL,FAVIIDAE,FAVITES,1.071312427
1995,17,6,HARD CORAL,FAVIIDAE,GONIASTREA,0.292682927
1995,17,6,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.495121951
1995,17,6,HARD CORAL,ACROPORIDAE,ISOPORA,20.36480836
1995,17,6,HARD CORAL,ACROPORIDAE,MONTIPORA,6.669802555
1995,17,6,HARD CORAL,AGARICIIDAE,PAVONA,0.285714286
1995,17,6,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,1.171080139
1995,17,6,HARD CORAL,PORITIDAE,PORITES,7.716957027
1995,17,6,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,1.942160279
1995,17,6,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,6.360511034
1995,17,6,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,1.954123113
1995,17,6,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.780603949
1995,17,6,MACROALGAE and SPONGE,,,9.785714286
1995,17,6,TURF and CORALLINE ALGAE,,,27.99059233
1995,17,6,OTHER GROUP,,,6.051335656
1995,18,6,HARD CORAL,ACROPORIDAE,ACROPORA,1.288718246
1995,18,6,HARD CORAL,FAVIIDAE,FAVIA,0.098522167
1995,18,6,HARD CORAL,FAVIIDAE,FAVID SPP,3.577407515
1995,18,6,HARD CORAL,FAVIIDAE,FAVITES,0.1
1995,18,6,HARD CORAL,FAVIIDAE,GONIASTREA,0.791161982
1995,18,6,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,1.196561383
1995,18,6,HARD CORAL,ACROPORIDAE,ISOPORA,4.877407515
1995,18,6,HARD CORAL,ACROPORIDAE,MONTIPORA,6.249444605
1995,18,6,HARD CORAL,AGARICIIDAE,PAVONA,0.2
1995,18,6,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,0.891133005
1995,18,6,HARD CORAL,PORITIDAE,PORITES,11.6727422
1995,18,6,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,1.086757462
1995,18,6,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,9.726311214
1995,18,6,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,4.065101903
1995,18,6,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,0.886757462
1995,18,6,MACROALGAE and SPONGE,,,11.83421231
1995,18,6,TURF and CORALLINE ALGAE,,,33.39857046
1995,18,6,OTHER GROUP,,,8.059190573
1995,19,7,HARD CORAL,ACROPORIDAE,ACROPORA,4
1995,19,7,HARD CORAL,FAVIIDAE,ECHINOPORA,0.292682927
1995,19,7,HARD CORAL,FAVIIDAE,FAVID SPP,4.682926829
1995,19,7,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.975609756
1995,19,7,HARD CORAL,ACROPORIDAE,ISOPORA,9.658536585
1995,19,7,HARD CORAL,ACROPORIDAE,MONTIPORA,11.51219512
1995,19,7,HARD CORAL,POCILLOPORIDAE,POCILLOPORA,1.170731707
1995,19,7,HARD CORAL,PORITIDAE,PORITES,5.365853659
1995,19,7,HARD CORAL,POCILLOPORIDAE,SERIATOPORA,3.024390244
1995,19,7,HARD CORAL,POCILLOPORIDAE,STYLOPHORA,0.195121951
1995,19,7,SOFT CORAL,ALCYONIIDAE,LOBOPHYTUM and SINULARIA,8.682926829
1995,19,7,SOFT CORAL,ALCYONIIDAE,SARCOPHYTON,1.853658537
1995,19,7,SOFT CORAL,SOFT CORAL OTHER,SOFT CORAL OTHER,1.073170732
1995,19,7,MACROALGAE and SPONGE,,,6.731707317
1995,19,7,TURF and CORALLINE ALGAE,,,33.95121951
1995,19,7,OTHER GROUP,,,6.829268293
1995,20,7,HARD CORAL,ACROPORIDAE,ACROPORA,6.125723898
1995,20,7,HARD CORAL,FAVIIDAE,ECHINOPORA,0.397560976
1995,20,7,HARD CORAL,FAVIIDAE,FAVIA,0.097560976
1995,20,7,HARD CORAL,FAVIIDAE,FAVID SPP,5.902294846
1995,20,7,HARD CORAL,FAVIIDAE,FAVITES,0.1
1995,20,7,HARD CORAL,HARD CORAL OTHER,HARD CORAL OTHER,0.294605311
1995,20,7,HARD CORAL,ACROPORIDAE,ISOPORA,7.683155112
