site,quadrat,year,image_id,functional_group,percent_cover
Cabritte,13,1993,Site2_7-9m_1993_06_Q6,Macroalgae,0.5
Cabritte,14,1993,Site2_7-9m_1993_06_Q7,Macroalgae,5.2
Cabritte,15,1993,Site2_7-9m_1993_06_Q8,Macroalgae,13.9
Cabritte,16,1993,Site2_7-9m_1993_06_Q9,Macroalgae,13.3
East Tektite,1,1993,Site6_7-9m_1993_06_Q1,Macroalgae,26.2
East Tektite,2,1993,Site6_7-9m_1993_06_Q10,Macroalgae,7
East Tektite,3,1993,Site6_7-9m_1993_06_Q11,Macroalgae,10.1
East Tektite,4,1993,Site6_7-9m_1993_06_Q12,Macroalgae,11.5
East Tektite,5,1993,Site6_7-9m_1993_06_Q13,Macroalgae,13.4
East Tektite,6,1993,Site6_7-9m_1993_06_Q14,Macroalgae,16.5
East Tektite,7,1993,Site6_7-9m_1993_06_Q15,Macroalgae,25.7
East Tektite,8,1993,Site6_7-9m_1993_06_Q16,Macroalgae,23.8
East Tektite,9,1993,Site6_7-9m_1993_06_Q17,Macroalgae,40
East Tektite,10,1993,Site6_7-9m_1993_06_Q2,Macroalgae,33
East Tektite,11,1993,Site6_7-9m_1993_06_Q3,Macroalgae,4.6
East Tektite,12,1993,Site6_7-9m_1993_06_Q4,Macroalgae,2.8
East Tektite,13,1993,Site6_7-9m_1993_06_Q5,Macroalgae,24.5
East Tektite,14,1993,Site6_7-9m_1993_06_Q6,Macroalgae,26.8
East Tektite,15,1993,Site6_7-9m_1993_06_Q7,Macroalgae,18.5
East Tektite,16,1993,Site6_7-9m_1993_06_Q8,Macroalgae,29.2
East Tektite,17,1993,Site6_7-9m_1993_06_Q9,Macroalgae,7.5
Europa Bay,1,1993,Site11_7-9m_1993_06_Q1,Macroalgae,0
Europa Bay,2,1993,Site11_7-9m_1993_06_Q10,Macroalgae,2.1
Europa Bay,3,1993,Site11_7-9m_1993_06_Q11,Macroalgae,7.3
Europa Bay,4,1993,Site11_7-9m_1993_06_Q12,Macroalgae,3.6
Europa Bay,5,1993,Site11_7-9m_1993_06_Q13,Macroalgae,1
Europa Bay,6,1993,Site11_7-9m_1993_06_Q14,Macroalgae,2
Europa Bay,7,1993,Site11_7-9m_1993_06_Q16,Macroalgae,4.7
Europa Bay,8,1993,Site11_7-9m_1993_06_Q17,Macroalgae,7.3
Europa Bay,9,1993,Site11_7-9m_1993_06_Q2,Macroalgae,6.2
Europa Bay,10,1993,Site11_7-9m_1993_06_Q3,Macroalgae,2.6
Europa Bay,11,1993,Site11_7-9m_1993_06_Q4,Macroalgae,4.1
Europa Bay,12,1993,Site11_7-9m_1993_06_Q5,Macroalgae,3.6
Europa Bay,13,1993,Site11_7-9m_1993_06_Q6,Macroalgae,4.1
Europa Bay,14,1993,Site11_7-9m_1993_06_Q7,Macroalgae,3.1
Europa Bay,15,1993,Site11_7-9m_1993_06_Q8,Macroalgae,1.6
Europa Bay,16,1993,Site11_7-9m_1993_06_Q9,Macroalgae,0.5
Little Lameshur Bay,1,1993,Site9_7-9m_1993_06_Q1,Macroalgae,3.4
Little Lameshur Bay,2,1993,Site9_7-9m_1993_06_Q10,Macroalgae,3.9
Little Lameshur Bay,3,1993,Site9_7-9m_1993_06_Q11,Macroalgae,0.5
Little Lameshur Bay,4,1993,Site9_7-9m_1993_06_Q12,Macroalgae,0
Little Lameshur Bay,5,1993,Site9_7-9m_1993_06_Q13,Macroalgae,2.7
Little Lameshur Bay,6,1993,Site9_7-9m_1993_06_Q14,Macroalgae,8
Little Lameshur Bay,7,1993,Site9_7-9m_1993_06_Q15,Macroalgae,0
Little Lameshur Bay,8,1993,Site9_7-9m_1993_06_Q16,Macroalgae,1.1
Little Lameshur Bay,9,1993,Site9_7-9m_1993_06_Q17,Macroalgae,4.3
Little Lameshur Bay,10,1993,Site9_7-9m_1993_06_Q2,Macroalgae,20.9
Little Lameshur Bay,11,1993,Site9_7-9m_1993_06_Q3,Macroalgae,2.7
Little Lameshur Bay,12,1993,Site9_7-9m_1993_06_Q4,Macroalgae,0.5
Little Lameshur Bay,13,1993,Site9_7-9m_1993_06_Q5,Macroalgae,6.7
Little Lameshur Bay,14,1993,Site9_7-9m_1993_06_Q6,Macroalgae,3.9
Little Lameshur Bay,15,1993,Site9_7-9m_1993_06_Q7,Macroalgae,9.6
Little Lameshur Bay,16,1993,Site9_7-9m_1993_06_Q8,Macroalgae,16.1
Little Lameshur Bay,17,1993,Site9_7-9m_1993_06_Q9,Macroalgae,7.3
Neptunes Table,1,1993,Site5_7-9m_1993_06_Q1,Macroalgae,29.1
Neptunes Table,2,1993,Site5_7-9m_1993_06_Q10,Macroalgae,30.6
Neptunes Table,3,1993,Site5_7-9m_1993_06_Q11,Macroalgae,8.5
Neptunes Table,4,1993,Site5_7-9m_1993_06_Q12,Macroalgae,21.6
Neptunes Table,5,1993,Site5_7-9m_1993_06_Q13,Macroalgae,27.3
Neptunes Table,6,1993,Site5_7-9m_1993_06_Q14,Macroalgae,20
Neptunes Table,7,1993,Site5_7-9m_1993_06_Q15,Macroalgae,23
Neptunes Table,8,1993,Site5_7-9m_1993_06_Q16,Macroalgae,36.7
Neptunes Table,9,1993,Site5_7-9m_1993_06_Q2,Macroalgae,15.3
Neptunes Table,10,1993,Site5_7-9m_1993_06_Q3,Macroalgae,21.1
Neptunes Table,11,1993,Site5_7-9m_1993_06_Q4,Macroalgae,21.9
Neptunes Table,12,1993,Site5_7-9m_1993_06_Q5,Macroalgae,34.8
Neptunes Table,13,1993,Site5_7-9m_1993_06_Q6,Macroalgae,58.4
Neptunes Table,14,1993,Site5_7-9m_1993_06_Q7,Macroalgae,50.3
Neptunes Table,15,1993,Site5_7-9m_1993_06_Q8,Macroalgae,4.9
White Point,1,1993,Site15_7-9m_1993_06_Q1,Macroalgae,21.4
White Point,2,1993,Site15_7-9m_1993_06_Q10,Macroalgae,29
White Point,3,1993,Site15_7-9m_1993_06_Q11,Macroalgae,35.9
White Point,4,1993,Site15_7-9m_1993_06_Q12,Macroalgae,22.7
White Point,5,1993,Site15_7-9m_1993_06_Q13,Macroalgae,47.9
White Point,6,1993,Site15_7-9m_1993_06_Q14,Macroalgae,33
White Point,7,1993,Site15_7-9m_1993_06_Q15,Macroalgae,46.9
White Point,8,1993,Site15_7-9m_1993_06_Q16,Macroalgae,24.9
White Point,9,1993,Site15_7-9m_1993_06_Q2,Macroalgae,21.4
White Point,10,1993,Site15_7-9m_1993_06_Q3,Macroalgae,37.4
White Point,11,1993,Site15_7-9m_1993_06_Q4,Macroalgae,30.4
White Point,12,1993,Site15_7-9m_1993_06_Q5,Macroalgae,40.6
White Point,13,1993,Site15_7-9m_1993_06_Q6,Macroalgae,37.6
White Point,14,1993,Site15_7-9m_1993_06_Q7,Macroalgae,44.4
White Point,15,1993,Site15_7-9m_1993_06_Q8,Macroalgae,59.1
White Point,16,1993,Site15_7-9m_1993_06_Q9,Macroalgae,37.6
Cabritte,1,1993,Site2_7-9m_1993_06_Q1,percentCover_CTB,3.3
Cabritte,2,1993,Site2_7-9m_1993_06_Q10,percentCover_CTB,20.4
Cabritte,3,1993,Site2_7-9m_1993_06_Q11,percentCover_CTB,5.4
Cabritte,4,1993,Site2_7-9m_1993_06_Q12,percentCover_CTB,15.2
Cabritte,5,1993,Site2_7-9m_1993_06_Q13,percentCover_CTB,0.6
Cabritte,6,1993,Site2_7-9m_1993_06_Q14,percentCover_CTB,5.5
Cabritte,7,1993,Site2_7-9m_1993_06_Q15,percentCover_CTB,11.5
Cabritte,8,1993,Site2_7-9m_1993_06_Q16,percentCover_CTB,13.5
Cabritte,9,1993,Site2_7-9m_1993_06_Q2,percentCover_CTB,2.3
Cabritte,10,1993,Site2_7-9m_1993_06_Q3,percentCover_CTB,8
Cabritte,11,1993,Site2_7-9m_1993_06_Q4,percentCover_CTB,21.6
Cabritte,12,1993,Site2_7-9m_1993_06_Q5,percentCover_CTB,27.9
Cabritte,13,1993,Site2_7-9m_1993_06_Q6,percentCover_CTB,44.3
Cabritte,14,1993,Site2_7-9m_1993_06_Q7,percentCover_CTB,0
Cabritte,15,1993,Site2_7-9m_1993_06_Q8,percentCover_CTB,8
Cabritte,16,1993,Site2_7-9m_1993_06_Q9,percentCover_CTB,10.1
East Tektite,1,1993,Site6_7-9m_1993_06_Q1,percentCover_CTB,12.8
East Tektite,2,1993,Site6_7-9m_1993_06_Q10,percentCover_CTB,29.6
East Tektite,3,1993,Site6_7-9m_1993_06_Q11,percentCover_CTB,21.8
East Tektite,4,1993,Site6_7-9m_1993_06_Q12,percentCover_CTB,28.3
East Tektite,5,1993,Site6_7-9m_1993_06_Q13,percentCover_CTB,59.9
East Tektite,6,1993,Site6_7-9m_1993_06_Q14,percentCover_CTB,50.5
East Tektite,7,1993,Site6_7-9m_1993_06_Q15,percentCover_CTB,28.9
East Tektite,8,1993,Site6_7-9m_1993_06_Q16,percentCover_CTB,55.8
East Tektite,9,1993,Site6_7-9m_1993_06_Q17,percentCover_CTB,12.2
East Tektite,10,1993,Site6_7-9m_1993_06_Q2,percentCover_CTB,22.5
East Tektite,11,1993,Site6_7-9m_1993_06_Q3,percentCover_CTB,15
East Tektite,12,1993,Site6_7-9m_1993_06_Q4,percentCover_CTB,22.8
East Tektite,13,1993,Site6_7-9m_1993_06_Q5,percentCover_CTB,21.3
East Tektite,14,1993,Site6_7-9m_1993_06_Q6,percentCover_CTB,17.5
East Tektite,15,1993,Site6_7-9m_1993_06_Q7,percentCover_CTB,34.8
East Tektite,16,1993,Site6_7-9m_1993_06_Q8,percentCover_CTB,33.5
East Tektite,17,1993,Site6_7-9m_1993_06_Q9,percentCover_CTB,60.6
Europa Bay,1,1993,Site11_7-9m_1993_06_Q1,percentCover_CTB,43.1
Europa Bay,2,1993,Site11_7-9m_1993_06_Q10,percentCover_CTB,44
Europa Bay,3,1993,Site11_7-9m_1993_06_Q11,percentCover_CTB,37.3
Europa Bay,4,1993,Site11_7-9m_1993_06_Q12,percentCover_CTB,34.7
Europa Bay,5,1993,Site11_7-9m_1993_06_Q13,percentCover_CTB,67
Europa Bay,6,1993,Site11_7-9m_1993_06_Q14,percentCover_CTB,45.9
Europa Bay,7,1993,Site11_7-9m_1993_06_Q16,percentCover_CTB,44.2
Europa Bay,8,1993,Site11_7-9m_1993_06_Q17,percentCover_CTB,63.9
Europa Bay,9,1993,Site11_7-9m_1993_06_Q2,percentCover_CTB,67.2
Europa Bay,10,1993,Site11_7-9m_1993_06_Q3,percentCover_CTB,39.7
Europa Bay,11,1993,Site11_7-9m_1993_06_Q4,percentCover_CTB,38.8
Europa Bay,12,1993,Site11_7-9m_1993_06_Q5,percentCover_CTB,49.7
Europa Bay,13,1993,Site11_7-9m_1993_06_Q6,percentCover_CTB,67
Europa Bay,14,1993,Site11_7-9m_1993_06_Q7,percentCover_CTB,43.5
Europa Bay,15,1993,Site11_7-9m_1993_06_Q8,percentCover_CTB,59.7
Europa Bay,16,1993,Site11_7-9m_1993_06_Q9,percentCover_CTB,56.9
Little Lameshur Bay,1,1993,Site9_7-9m_1993_06_Q1,percentCover_CTB,67.8
Little Lameshur Bay,2,1993,Site9_7-9m_1993_06_Q10,percentCover_CTB,60.3
Little Lameshur Bay,3,1993,Site9_7-9m_1993_06_Q11,percentCover_CTB,36.2
Little Lameshur Bay,4,1993,Site9_7-9m_1993_06_Q12,percentCover_CTB,57.2
Little Lameshur Bay,5,1993,Site9_7-9m_1993_06_Q13,percentCover_CTB,41.7
Little Lameshur Bay,6,1993,Site9_7-9m_1993_06_Q14,percentCover_CTB,37.2
Little Lameshur Bay,7,1993,Site9_7-9m_1993_06_Q15,percentCover_CTB,57
Little Lameshur Bay,8,1993,Site9_7-9m_1993_06_Q16,percentCover_CTB,57.2
Little Lameshur Bay,9,1993,Site9_7-9m_1993_06_Q17,percentCover_CTB,45.2
Little Lameshur Bay,10,1993,Site9_7-9m_1993_06_Q2,percentCover_CTB,52.4
Little Lameshur Bay,11,1993,Site9_7-9m_1993_06_Q3,percentCover_CTB,62.2
Little Lameshur Bay,12,1993,Site9_7-9m_1993_06_Q4,percentCover_CTB,71.3
Little Lameshur Bay,13,1993,Site9_7-9m_1993_06_Q5,percentCover_CTB,56.2
Little Lameshur Bay,14,1993,Site9_7-9m_1993_06_Q6,percentCover_CTB,20.4
Little Lameshur Bay,15,1993,Site9_7-9m_1993_06_Q7,percentCover_CTB,49.2
Little Lameshur Bay,16,1993,Site9_7-9m_1993_06_Q8,percentCover_CTB,72.6
Little Lameshur Bay,17,1993,Site9_7-9m_1993_06_Q9,percentCover_CTB,70.2
Neptunes Table,1,1993,Site5_7-9m_1993_06_Q1,percentCover_CTB,24.7
Neptunes Table,2,1993,Site5_7-9m_1993_06_Q10,percentCover_CTB,20.2
Neptunes Table,3,1993,Site5_7-9m_1993_06_Q11,percentCover_CTB,10.2
Neptunes Table,4,1993,Site5_7-9m_1993_06_Q12,percentCover_CTB,48.3
Neptunes Table,5,1993,Site5_7-9m_1993_06_Q13,percentCover_CTB,19.9
Neptunes Table,6,1993,Site5_7-9m_1993_06_Q14,percentCover_CTB,36.1
Neptunes Table,7,1993,Site5_7-9m_1993_06_Q15,percentCover_CTB,10.7
Neptunes Table,8,1993,Site5_7-9m_1993_06_Q16,percentCover_CTB,22.2
Neptunes Table,9,1993,Site5_7-9m_1993_06_Q2,percentCover_CTB,32.8
Neptunes Table,10,1993,Site5_7-9m_1993_06_Q3,percentCover_CTB,44.3
Neptunes Table,11,1993,Site5_7-9m_1993_06_Q4,percentCover_CTB,34.4
Neptunes Table,12,1993,Site5_7-9m_1993_06_Q5,percentCover_CTB,16.9
Neptunes Table,13,1993,Site5_7-9m_1993_06_Q6,percentCover_CTB,12.4
Neptunes Table,14,1993,Site5_7-9m_1993_06_Q7,percentCover_CTB,38.6
Neptunes Table,15,1993,Site5_7-9m_1993_06_Q8,percentCover_CTB,30.6
White Point,1,1993,Site15_7-9m_1993_06_Q1,percentCover_CTB,15.3
White Point,2,1993,Site15_7-9m_1993_06_Q10,percentCover_CTB,56.5
White Point,3,1993,Site15_7-9m_1993_06_Q11,percentCover_CTB,56.4
White Point,4,1993,Site15_7-9m_1993_06_Q12,percentCover_CTB,18.6
White Point,5,1993,Site15_7-9m_1993_06_Q13,percentCover_CTB,35.4
White Point,6,1993,Site15_7-9m_1993_06_Q14,percentCover_CTB,14.4
White Point,7,1993,Site15_7-9m_1993_06_Q15,percentCover_CTB,16
White Point,8,1993,Site15_7-9m_1993_06_Q16,percentCover_CTB,36
White Point,9,1993,Site15_7-9m_1993_06_Q2,percentCover_CTB,50
White Point,10,1993,Site15_7-9m_1993_06_Q3,percentCover_CTB,20
White Point,11,1993,Site15_7-9m_1993_06_Q4,percentCover_CTB,41.2
White Point,12,1993,Site15_7-9m_1993_06_Q5,percentCover_CTB,34.8
White Point,13,1993,Site15_7-9m_1993_06_Q6,percentCover_CTB,42.8
White Point,14,1993,Site15_7-9m_1993_06_Q7,percentCover_CTB,40.3
White Point,15,1993,Site15_7-9m_1993_06_Q8,percentCover_CTB,28
White Point,16,1993,Site15_7-9m_1993_06_Q9,percentCover_CTB,50.5
Cabritte,1,1994,1,All coral,6.2
Cabritte,2,1994,2,All coral,1.5
Cabritte,3,1994,3,All coral,1
Cabritte,4,1994,4,All coral,15.2
Cabritte,5,1994,5,All coral,3.5
Cabritte,6,1994,6,All coral,1
Cabritte,7,1994,7,All coral,0
Cabritte,8,1994,8,All coral,6.6
Cabritte,9,1994,9,All coral,5.1
Cabritte,10,1994,10,All coral,8.7
Cabritte,11,1994,11,All coral,4.5
Cabritte,12,1994,12,All coral,27.9
Cabritte,13,1994,13,All coral,4.1
Cabritte,14,1994,14,All coral,13.5
Cabritte,15,1994,15,All coral,10.8
Cabritte,16,1994,16,All coral,5
Cabritte,17,1994,17,All coral,3
Cabritte,18,1994,18,All coral,0.5
East Tektite,1,1994,1,All coral,25
East Tektite,2,1994,2,All coral,2
East Tektite,3,1994,3,All coral,0.5
East Tektite,4,1994,4,All coral,0
East Tektite,5,1994,5,All coral,11.5
East Tektite,6,1994,6,All coral,23.6
East Tektite,7,1994,7,All coral,3.5
East Tektite,8,1994,8,All coral,1.5
East Tektite,9,1994,9,All coral,3
East Tektite,10,1994,10,All coral,6
East Tektite,11,1994,11,All coral,1
East Tektite,12,1994,12,All coral,16.2
East Tektite,13,1994,13,All coral,8.1
East Tektite,14,1994,14,All coral,17.6
East Tektite,15,1994,15,All coral,0
East Tektite,16,1994,16,All coral,0
East Tektite,17,1994,17,All coral,0
East Tektite,18,1994,18,All coral,0
Europa Bay,1,1994,1,All coral,0
Europa Bay,2,1994,2,All coral,0
Europa Bay,3,1994,3,All coral,3
Europa Bay,4,1994,4,All coral,0
Europa Bay,5,1994,5,All coral,0
Europa Bay,6,1994,6,All coral,0.5
Europa Bay,7,1994,7,All coral,8
Europa Bay,8,1994,8,All coral,1
Europa Bay,9,1994,9,All coral,0
Europa Bay,10,1994,10,All coral,1.5
Europa Bay,11,1994,11,All coral,6.5
Europa Bay,12,1994,12,All coral,0.5
Europa Bay,13,1994,13,All coral,0
Europa Bay,14,1994,14,All coral,2
Europa Bay,15,1994,15,All coral,6
Europa Bay,16,1994,16,All coral,4.5
Europa Bay,17,1994,17,All coral,0
Europa Bay,18,1994,18,All coral,0
Little Lameshur Bay,1,1994,1,All coral,3.5
Little Lameshur Bay,2,1994,2,All coral,6.5
Little Lameshur Bay,3,1994,3,All coral,0
Little Lameshur Bay,4,1994,4,All coral,0
Little Lameshur Bay,5,1994,5,All coral,0
Little Lameshur Bay,6,1994,6,All coral,1
Little Lameshur Bay,7,1994,7,All coral,0
Little Lameshur Bay,8,1994,8,All coral,0
Little Lameshur Bay,9,1994,9,All coral,2
Little Lameshur Bay,10,1994,10,All coral,4.5
Little Lameshur Bay,11,1994,11,All coral,1
Little Lameshur Bay,12,1994,12,All coral,0
Little Lameshur Bay,13,1994,13,All coral,0.5
Little Lameshur Bay,14,1994,14,All coral,0
Little Lameshur Bay,15,1994,15,All coral,0
Little Lameshur Bay,16,1994,16,All coral,14.5
Neptunes Table,1,1994,1,All coral,7
Neptunes Table,2,1994,2,All coral,1.5
Neptunes Table,3,1994,3,All coral,0
Neptunes Table,4,1994,4,All coral,0
Neptunes Table,5,1994,5,All coral,0
Neptunes Table,6,1994,6,All coral,0
Neptunes Table,7,1994,7,All coral,0
Neptunes Table,8,1994,8,All coral,0.5
Neptunes Table,9,1994,9,All coral,0
Neptunes Table,10,1994,10,All coral,3.5
Neptunes Table,11,1994,11,All coral,0
Neptunes Table,12,1994,12,All coral,1
Neptunes Table,13,1994,13,All coral,0
Neptunes Table,14,1994,14,All coral,0
Neptunes Table,15,1994,15,All coral,0
Neptunes Table,16,1994,16,All coral,12.5
Neptunes Table,17,1994,17,All coral,0
Neptunes Table,18,1994,18,All coral,0
White Point,1,1994,1,All coral,0
White Point,2,1994,2,All coral,0.5
White Point,3,1994,3,All coral,1
White Point,4,1994,4,All coral,6.5
White Point,5,1994,5,All coral,0
White Point,6,1994,6,All coral,1
White Point,7,1994,7,All coral,0
White Point,8,1994,8,All coral,2
White Point,9,1994,9,All coral,4
White Point,10,1994,10,All coral,21
White Point,11,1994,11,All coral,6
White Point,12,1994,12,All coral,6.5
White Point,13,1994,13,All coral,2.5
White Point,14,1994,14,All coral,0
White Point,15,1994,15,All coral,0.5
White Point,16,1994,16,All coral,0.5
Cabritte,1,1994,1,Macroalgae,17.1
Cabritte,2,1994,2,Macroalgae,8.3
Cabritte,3,1994,3,Macroalgae,6.8
Cabritte,4,1994,4,Macroalgae,9.5
Cabritte,5,1994,5,Macroalgae,27.7
Cabritte,6,1994,6,Macroalgae,20
Cabritte,7,1994,7,Macroalgae,9.3
Cabritte,8,1994,8,Macroalgae,19.6
Cabritte,9,1994,9,Macroalgae,10.9
Cabritte,10,1994,10,Macroalgae,15.1
Cabritte,11,1994,11,Macroalgae,21.9
Cabritte,12,1994,12,Macroalgae,13.6
Cabritte,13,1994,13,Macroalgae,5.9
Cabritte,14,1994,14,Macroalgae,8
Cabritte,15,1994,15,Macroalgae,13
Cabritte,16,1994,16,Macroalgae,20.4
Cabritte,17,1994,17,Macroalgae,34.4
Cabritte,18,1994,18,Macroalgae,13.1
East Tektite,1,1994,1,Macroalgae,44.9
East Tektite,2,1994,2,Macroalgae,29.2
East Tektite,3,1994,3,Macroalgae,15.3
East Tektite,4,1994,4,Macroalgae,10.6
East Tektite,5,1994,5,Macroalgae,13
East Tektite,6,1994,6,Macroalgae,18.2
East Tektite,7,1994,7,Macroalgae,13.2
East Tektite,8,1994,8,Macroalgae,17.5
East Tektite,9,1994,9,Macroalgae,36.3
East Tektite,10,1994,10,Macroalgae,38.6
East Tektite,11,1994,11,Macroalgae,10.3
East Tektite,12,1994,12,Macroalgae,42.5
East Tektite,13,1994,13,Macroalgae,33.3
East Tektite,14,1994,14,Macroalgae,27.2
East Tektite,15,1994,15,Macroalgae,44
East Tektite,16,1994,16,Macroalgae,26.7
East Tektite,17,1994,17,Macroalgae,15.3
East Tektite,18,1994,18,Macroalgae,7.1
Europa Bay,1,1994,1,Macroalgae,5.2
Europa Bay,2,1994,2,Macroalgae,5.7
Europa Bay,3,1994,3,Macroalgae,9.8
Europa Bay,4,1994,4,Macroalgae,11.8
Europa Bay,5,1994,5,Macroalgae,8.7
Europa Bay,6,1994,6,Macroalgae,4.2
Europa Bay,7,1994,7,Macroalgae,15.5
Europa Bay,8,1994,8,Macroalgae,7.8
Europa Bay,9,1994,9,Macroalgae,6
Europa Bay,10,1994,10,Macroalgae,9.2
Europa Bay,11,1994,11,Macroalgae,10.9
Europa Bay,12,1994,12,Macroalgae,15.3
Europa Bay,13,1994,13,Macroalgae,3.7
Europa Bay,14,1994,14,Macroalgae,4.2
Europa Bay,15,1994,15,Macroalgae,1.1
Europa Bay,16,1994,16,Macroalgae,5.7
Europa Bay,17,1994,17,Macroalgae,0
Europa Bay,18,1994,18,Macroalgae,5.8
Little Lameshur Bay,1,1994,1,Macroalgae,4.9
Little Lameshur Bay,2,1994,2,Macroalgae,3.9
Little Lameshur Bay,3,1994,3,Macroalgae,21.9
Little Lameshur Bay,4,1994,4,Macroalgae,4.6
Little Lameshur Bay,5,1994,5,Macroalgae,0
Little Lameshur Bay,6,1994,6,Macroalgae,6.8
Little Lameshur Bay,7,1994,7,Macroalgae,3.3
Little Lameshur Bay,8,1994,8,Macroalgae,7.9
Little Lameshur Bay,9,1994,9,Macroalgae,29
Little Lameshur Bay,10,1994,10,Macroalgae,11.1
Little Lameshur Bay,11,1994,11,Macroalgae,13.6
Little Lameshur Bay,12,1994,12,Macroalgae,16.9
Little Lameshur Bay,13,1994,13,Macroalgae,9.8
Little Lameshur Bay,14,1994,14,Macroalgae,38.3
Little Lameshur Bay,15,1994,15,Macroalgae,41.9
Little Lameshur Bay,16,1994,16,Macroalgae,3.7
Neptunes Table,1,1994,1,Macroalgae,19.7
Neptunes Table,2,1994,2,Macroalgae,34.2
Neptunes Table,3,1994,3,Macroalgae,30.5
Neptunes Table,4,1994,4,Macroalgae,12
Neptunes Table,5,1994,5,Macroalgae,16.1
Neptunes Table,6,1994,6,Macroalgae,23.7
Neptunes Table,7,1994,7,Macroalgae,10.7
Neptunes Table,8,1994,8,Macroalgae,24.2
Neptunes Table,9,1994,9,Macroalgae,21.7
Neptunes Table,10,1994,10,Macroalgae,38.4
Neptunes Table,11,1994,11,Macroalgae,21.3
Neptunes Table,12,1994,12,Macroalgae,27.8
Neptunes Table,13,1994,13,Macroalgae,32.4
Neptunes Table,14,1994,14,Macroalgae,16
Neptunes Table,15,1994,15,Macroalgae,35.7
Neptunes Table,16,1994,16,Macroalgae,27.8
Neptunes Table,17,1994,17,Macroalgae,34.8
Neptunes Table,18,1994,18,Macroalgae,6.2
White Point,1,1994,1,Macroalgae,45.3
White Point,2,1994,2,Macroalgae,16.2
White Point,3,1994,3,Macroalgae,47.4
White Point,4,1994,4,Macroalgae,5.6
White Point,5,1994,5,Macroalgae,31.9
White Point,6,1994,6,Macroalgae,47.6
White Point,7,1994,7,Macroalgae,50
White Point,8,1994,8,Macroalgae,30.5
White Point,9,1994,9,Macroalgae,21.9
White Point,10,1994,10,Macroalgae,40.3
White Point,11,1994,11,Macroalgae,36.7
White Point,12,1994,12,Macroalgae,20.7
White Point,13,1994,13,Macroalgae,31.9
White Point,14,1994,14,Macroalgae,35.7
White Point,15,1994,15,Macroalgae,19.2
White Point,16,1994,16,Macroalgae,2.1
Cabritte,1,1994,1,percentCover_CTB,24.9
Cabritte,2,1994,2,percentCover_CTB,28.1
Cabritte,3,1994,3,percentCover_CTB,6.3
Cabritte,4,1994,4,percentCover_CTB,12.2
Cabritte,5,1994,5,percentCover_CTB,3.2
Cabritte,6,1994,6,percentCover_CTB,2.1
Cabritte,7,1994,7,percentCover_CTB,7.3
Cabritte,8,1994,8,percentCover_CTB,5.2
Cabritte,9,1994,9,percentCover_CTB,3.6
Cabritte,10,1994,10,percentCover_CTB,2.2
Cabritte,11,1994,11,percentCover_CTB,5.2
Cabritte,12,1994,12,percentCover_CTB,16.7
Cabritte,13,1994,13,percentCover_CTB,36.6
Cabritte,14,1994,14,percentCover_CTB,1.6
Cabritte,15,1994,15,percentCover_CTB,2.2
Cabritte,16,1994,16,percentCover_CTB,11.3
Cabritte,17,1994,17,percentCover_CTB,5.5
Cabritte,18,1994,18,percentCover_CTB,15.7
East Tektite,1,1994,1,percentCover_CTB,2.7
East Tektite,2,1994,2,percentCover_CTB,41.1
East Tektite,3,1994,3,percentCover_CTB,37.7
East Tektite,4,1994,4,percentCover_CTB,10.1
East Tektite,5,1994,5,percentCover_CTB,10.8
East Tektite,6,1994,6,percentCover_CTB,27.8
East Tektite,7,1994,7,percentCover_CTB,28.6
East Tektite,8,1994,8,percentCover_CTB,16.9
East Tektite,9,1994,9,percentCover_CTB,32.4
East Tektite,10,1994,10,percentCover_CTB,24
East Tektite,11,1994,11,percentCover_CTB,18.9
East Tektite,12,1994,12,percentCover_CTB,17.9
East Tektite,13,1994,13,percentCover_CTB,29.5
East Tektite,14,1994,14,percentCover_CTB,32.1
East Tektite,15,1994,15,percentCover_CTB,18.7
East Tektite,16,1994,16,percentCover_CTB,37.4
East Tektite,17,1994,17,percentCover_CTB,59.5
East Tektite,18,1994,18,percentCover_CTB,23.9
Europa Bay,1,1994,1,percentCover_CTB,49.7
Europa Bay,2,1994,2,percentCover_CTB,57.8
Europa Bay,3,1994,3,percentCover_CTB,50
Europa Bay,4,1994,4,percentCover_CTB,42.3
Europa Bay,5,1994,5,percentCover_CTB,44
Europa Bay,6,1994,6,percentCover_CTB,29.2
Europa Bay,7,1994,7,percentCover_CTB,52.4
Europa Bay,8,1994,8,percentCover_CTB,49.5
Europa Bay,9,1994,9,percentCover_CTB,57.6
Europa Bay,10,1994,10,percentCover_CTB,59.2
Europa Bay,11,1994,11,percentCover_CTB,54.9
Europa Bay,12,1994,12,percentCover_CTB,17.9
Europa Bay,13,1994,13,percentCover_CTB,48.2
